location_id,location,year,sex,age_group,cause,measure,metric,value,upper,lower
166,Sub-Saharan Africa,1987,Both,All ages,Cardiovascular diseases,Deaths,Number,481342.4783098572,572314.432789545,392972.6143008243
166,Sub-Saharan Africa,1987,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.0709556121289528,0.0844280148822731,0.0579821010030208
166,Sub-Saharan Africa,1987,Both,All ages,Cardiovascular diseases,Deaths,Rate,106.69553590061412,126.860598974246,87.10725848322274
4,"Southeast Asia, East Asia, and Oceania",1984,Both,All ages,Cardiovascular diseases,Deaths,Number,3761262.3245800096,4223121.051504587,3161866.996150694
4,"Southeast Asia, East Asia, and Oceania",1984,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3141962551298604,0.3522316517635922,0.2696412752327132
4,"Southeast Asia, East Asia, and Oceania",1984,Both,All ages,Cardiovascular diseases,Deaths,Rate,249.53267133113687,280.173672133961,209.76710738497624
31,"Central Europe, Eastern Europe, and Central Asia",1984,Both,All ages,Cardiovascular diseases,Deaths,Number,2319637.6286288267,2369653.6394363246,2232882.0547765987
31,"Central Europe, Eastern Europe, and Central Asia",1984,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.5389330332414721,0.5502054072932441,0.5187038320805315
31,"Central Europe, Eastern Europe, and Central Asia",1984,Both,All ages,Cardiovascular diseases,Deaths,Rate,568.7343384596134,580.9973844060645,547.4633979930646
44636,Low-middle SDI,1981,Both,All ages,Cardiovascular diseases,Deaths,Number,983466.6020380516,1145484.1010435473,801600.1714232322
44636,Low-middle SDI,1981,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1320024149519282,0.1544777181817612,0.1092777852271001
44636,Low-middle SDI,1981,Both,All ages,Cardiovascular diseases,Deaths,Rate,162.84931916609463,189.67731652905707,132.73459605967122
64,High-income,1988,Both,All ages,Cardiovascular diseases,Deaths,Number,3229578.531899406,3368070.513932724,2975977.6142760576
64,High-income,1988,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.4175886167554566,0.4355925576674057,0.3848365287094728
64,High-income,1988,Both,All ages,Cardiovascular diseases,Deaths,Rate,360.55084252955146,376.01211721678834,332.23878149365225
103,Latin America and Caribbean,1984,Both,All ages,Cardiovascular diseases,Deaths,Number,501263.9899373301,516204.8072138032,481341.5855151253
103,Latin America and Caribbean,1984,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2214387545020431,0.2281136937749666,0.2126056800116531
103,Latin America and Caribbean,1984,Both,All ages,Cardiovascular diseases,Deaths,Rate,143.47947237791624,147.75606240384496,137.77697602393957
44634,High-middle SDI,1987,Both,All ages,Cardiovascular diseases,Deaths,Number,2268302.7473830143,2477692.971427645,1983476.1789360167
44634,High-middle SDI,1987,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2904524958029087,0.3194610307567123,0.2540321875150847
44634,High-middle SDI,1987,Both,All ages,Cardiovascular diseases,Deaths,Rate,211.17502845603505,230.66889300831093,184.65817184761968
44635,High SDI,1987,Both,All ages,Cardiovascular diseases,Deaths,Number,7163573.183964395,7486515.868107722,6669134.194202872
44635,High SDI,1987,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.4378975555337424,0.457139501360887,0.4079381605245287
44635,High SDI,1987,Both,All ages,Cardiovascular diseases,Deaths,Rate,359.45340430236683,375.65800558566417,334.6434702756657
1,Global,1989,Both,All ages,Cardiovascular diseases,Deaths,Number,12943329.069581537,13866972.34873505,11944887.286913384
1,Global,1989,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2721441220483103,0.2916115399845103,0.2513753284376563
1,Global,1989,Both,All ages,Cardiovascular diseases,Deaths,Rate,246.5317046452334,264.1243464508854,227.51437507361013
64,High-income,1989,Both,All ages,Cardiovascular diseases,Deaths,Number,3176962.6968569625,3321926.90759958,2919589.960229365
64,High-income,1989,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.4101806733748832,0.4287173339439328,0.3769189586449724
64,High-income,1989,Both,All ages,Cardiovascular diseases,Deaths,Rate,352.1880512681109,368.2583258531955,323.656522505721
158,South Asia,1988,Both,All ages,Cardiovascular diseases,Deaths,Number,1513136.2270161866,1796587.549201517,1183606.922486452
158,South Asia,1988,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1330080418805919,0.1581305827515428,0.1048417224296855
158,South Asia,1988,Both,All ages,Cardiovascular diseases,Deaths,Rate,144.6766260946522,171.7784694208864,113.16909417025184
4,"Southeast Asia, East Asia, and Oceania",1985,Both,All ages,Cardiovascular diseases,Deaths,Number,3738845.985120897,4199968.984501426,3164669.438892036
4,"Southeast Asia, East Asia, and Oceania",1985,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3137299974903039,0.3512446637588884,0.2697975777992913
4,"Southeast Asia, East Asia, and Oceania",1985,Both,All ages,Cardiovascular diseases,Deaths,Rate,242.91721995616464,272.87692343502954,205.61229460513093
44636,Low-middle SDI,1983,Both,All ages,Cardiovascular diseases,Deaths,Number,1018076.875735856,1190437.5695035206,829515.9461338173
44636,Low-middle SDI,1983,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1365146966784939,0.160539981370459,0.1126522173094616
44636,Low-middle SDI,1983,Both,All ages,Cardiovascular diseases,Deaths,Rate,161.5405819136331,188.88944665446243,131.62118877146733
137,North Africa and Middle East,1984,Both,All ages,Cardiovascular diseases,Deaths,Number,750512.2725439466,832165.9180026437,678540.1175322108
137,North Africa and Middle East,1984,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2650307887973442,0.2957293142515229,0.2341167857723198
137,North Africa and Middle East,1984,Both,All ages,Cardiovascular diseases,Deaths,Rate,258.39552209866406,286.508235403194,233.61607044787905
158,South Asia,1989,Both,All ages,Cardiovascular diseases,Deaths,Number,1561573.0052573874,1848949.5963793555,1246375.7023820973
158,South Asia,1989,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1389274046049818,0.1644914202911651,0.1111162554832787
158,South Asia,1989,Both,All ages,Cardiovascular diseases,Deaths,Rate,146.53443614012525,173.50119760318486,116.9570427718876
1,Global,1990,Both,All ages,Cardiovascular diseases,Deaths,Number,13137958.825662356,14040764.428180978,12200604.880587596
1,Global,1990,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2740484983984119,0.2926270913030911,0.2533166209210391
1,Global,1990,Both,All ages,Cardiovascular diseases,Deaths,Rate,246.20914860654736,263.12798673832424,228.64286454200516
103,Latin America and Caribbean,1985,Both,All ages,Cardiovascular diseases,Deaths,Number,511866.1908209869,528442.3444772331,489152.18284612766
103,Latin America and Caribbean,1985,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2236948535512274,0.2305874379698217,0.2144149284644086
103,Latin America and Caribbean,1985,Both,All ages,Cardiovascular diseases,Deaths,Rate,143.70748197377353,148.36127108011945,137.33047768997076
44639,Middle SDI,1988,Both,All ages,Cardiovascular diseases,Deaths,Number,1086900.6510657987,1189560.8629187506,975594.4702864492
44639,Middle SDI,1988,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2477842838240314,0.2693938751368249,0.2238229285732021
44639,Middle SDI,1988,Both,All ages,Cardiovascular diseases,Deaths,Rate,185.84056027957507,203.39361931074276,166.80919528928797
64,High-income,1990,Both,All ages,Cardiovascular diseases,Deaths,Number,3153705.37883224,3297123.2901151557,2892703.2652116814
64,High-income,1990,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.4039805099704909,0.4223934300059378,0.3704071063116178
64,High-income,1990,Both,All ages,Cardiovascular diseases,Deaths,Rate,347.1281219113689,362.9141209860588,318.399638228613
166,Sub-Saharan Africa,1988,Both,All ages,Cardiovascular diseases,Deaths,Number,488466.0169622423,573747.3459969751,397929.53345982765
166,Sub-Saharan Africa,1988,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.0706678443098836,0.0832271716874229,0.0574375161037843
166,Sub-Saharan Africa,1988,Both,All ages,Cardiovascular diseases,Deaths,Rate,105.22541719633276,123.59673293810148,85.72203534947059
31,"Central Europe, Eastern Europe, and Central Asia",1985,Both,All ages,Cardiovascular diseases,Deaths,Number,2341277.242571969,2391165.5258696,2251335.7063526064
31,"Central Europe, Eastern Europe, and Central Asia",1985,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.5440423450505999,0.556019370802082,0.5231735252266171
31,"Central Europe, Eastern Europe, and Central Asia",1985,Both,All ages,Cardiovascular diseases,Deaths,Rate,569.711573296926,581.8510721353263,547.8257696114185
44634,High-middle SDI,1988,Both,All ages,Cardiovascular diseases,Deaths,Number,2341851.8713252214,2567837.605828222,2043853.1653715968
44634,High-middle SDI,1988,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2946404919959886,0.3251126953177572,0.2583156685527769
44634,High-middle SDI,1988,Both,All ages,Cardiovascular diseases,Deaths,Rate,213.2748430239865,233.85559479652,186.1357963524968
44634,High-middle SDI,1989,Both,All ages,Cardiovascular diseases,Deaths,Number,2408942.282075027,2682743.45711125,2099840.849270925
44634,High-middle SDI,1989,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3005605164807796,0.3318453416883268,0.2636170137229569
44634,High-middle SDI,1989,Both,All ages,Cardiovascular diseases,Deaths,Rate,214.9113970550913,239.3382973923107,187.33521922386552
166,Sub-Saharan Africa,1989,Both,All ages,Cardiovascular diseases,Deaths,Number,496541.8293464093,584629.9319994292,406213.2944212052
166,Sub-Saharan Africa,1989,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.0702560229927453,0.0829553906812927,0.0573106354411744
166,Sub-Saharan Africa,1989,Both,All ages,Cardiovascular diseases,Deaths,Rate,103.93494514189312,122.3733355770882,85.02759279545269
158,South Asia,1990,Both,All ages,Cardiovascular diseases,Deaths,Number,1594318.146120244,1878884.381810801,1287195.9154787674
158,South Asia,1990,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1435000246493239,0.1687348469196069,0.1161432369735916
158,South Asia,1990,Both,All ages,Cardiovascular diseases,Deaths,Rate,146.82406711496373,173.03036238254074,118.5405434569444
137,North Africa and Middle East,1985,Both,All ages,Cardiovascular diseases,Deaths,Number,761861.9516062362,846814.6256387883,685456.3490600244
137,North Africa and Middle East,1985,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2730856424393582,0.303432290916664,0.242514823408359
137,North Africa and Middle East,1985,Both,All ages,Cardiovascular diseases,Deaths,Rate,254.5091706531635,282.8886356825026,228.9849579053109
44635,High SDI,1989,Both,All ages,Cardiovascular diseases,Deaths,Number,7253470.192523537,7578803.283280556,6741901.721227481
44635,High SDI,1989,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.4315358880026432,0.45101718457679,0.4007228024777559
44635,High SDI,1989,Both,All ages,Cardiovascular diseases,Deaths,Rate,356.0759185994696,372.0466575792088,330.9628060466635
44634,High-middle SDI,1990,Both,All ages,Cardiovascular diseases,Deaths,Number,2463357.2219120767,2732519.016271598,2171077.7223731675
44634,High-middle SDI,1990,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.3035503849267914,0.3364370159870178,0.2668188777219241
44634,High-middle SDI,1990,Both,All ages,Cardiovascular diseases,Deaths,Rate,215.6712957463221,239.2368884417508,190.0817069425049
44639,Middle SDI,1989,Both,All ages,Cardiovascular diseases,Deaths,Number,1100051.9935713816,1196808.5692764395,990933.8771469858
44639,Middle SDI,1989,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.255062844870162,0.2757974949577382,0.2310258902408982
44639,Middle SDI,1989,Both,All ages,Cardiovascular diseases,Deaths,Rate,184.35230232985316,200.56726089637544,166.06573396191084
64,High-income,1991,Both,All ages,Cardiovascular diseases,Deaths,Number,3137468.147531205,3285760.487150298,2870189.981409689
64,High-income,1991,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.4000603546103448,0.4189582440088438,0.3659538055438158
64,High-income,1991,Both,All ages,Cardiovascular diseases,Deaths,Rate,342.94838069075007,359.1578258069429,313.73290822850544
166,Sub-Saharan Africa,1990,Both,All ages,Cardiovascular diseases,Deaths,Number,505502.8038175028,597647.9046102193,416853.1685672847
166,Sub-Saharan Africa,1990,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.0696131482773535,0.0821969541411865,0.0573970123956214
166,Sub-Saharan Africa,1990,Both,All ages,Cardiovascular diseases,Deaths,Rate,102.83418189668578,121.5792135448734,84.80023105101073
1,Global,1991,Both,All ages,Cardiovascular diseases,Deaths,Number,13327577.912792156,14187976.718871228,12320643.32827389
1,Global,1991,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2754212644316575,0.2931034340705167,0.2551168616451191
1,Global,1991,Both,All ages,Cardiovascular diseases,Deaths,Rate,245.93565210848348,261.8127111533469,227.3545479277763
44637,Low SDI,1981,Both,All ages,Cardiovascular diseases,Deaths,Number,850232.2620467154,1022844.2551219658,693749.1883069044
44637,Low SDI,1981,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.0836274192566001,0.1001624292149033,0.0689313501548
44637,Low SDI,1981,Both,All ages,Cardiovascular diseases,Deaths,Rate,130.8214067702424,157.38043630549075,106.74406137159322
44639,Middle SDI,1987,Both,All ages,Cardiovascular diseases,Deaths,Number,1071661.1695170812,1168159.033935858,959859.0152701158
44639,Middle SDI,1987,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2426963174909185,0.2648769352959364,0.2181291719994793
44639,Middle SDI,1987,Both,All ages,Cardiovascular diseases,Deaths,Rate,187.07207149802068,203.9169996389653,167.55558514222062
44636,Low-middle SDI,1984,Both,All ages,Cardiovascular diseases,Deaths,Number,1039174.9510540584,1202857.2480608136,851396.3725463924
44636,Low-middle SDI,1984,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1386830318343068,0.1636954982673405,0.1142663579984632
44636,Low-middle SDI,1984,Both,All ages,Cardiovascular diseases,Deaths,Rate,161.54753672423624,186.9931769025191,132.3559489394053
44635,High SDI,1990,Both,All ages,Cardiovascular diseases,Deaths,Number,7342452.693815453,7671964.574339147,6828888.430684642
44635,High SDI,1990,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.4301581623116978,0.4485986001298754,0.4004196136466659
44635,High SDI,1990,Both,All ages,Cardiovascular diseases,Deaths,Rate,356.7819111650401,372.7934380195276,331.82697485878225
44639,Middle SDI,1990,Both,All ages,Cardiovascular diseases,Deaths,Number,1111452.6044650043,1206708.025153963,1005309.100937957
44639,Middle SDI,1990,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2597517859682408,0.2796133336107651,0.2363073118611257
44639,Middle SDI,1990,Both,All ages,Cardiovascular diseases,Deaths,Rate,182.62913526057164,198.28109832172265,165.18808902540346
44636,Low-middle SDI,1982,Both,All ages,Cardiovascular diseases,Deaths,Number,998934.1669586392,1159112.7676139455,818968.7727738072
44636,Low-middle SDI,1982,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1345490840578357,0.1575487616043835,0.111396780694004
44636,Low-middle SDI,1982,Both,All ages,Cardiovascular diseases,Deaths,Rate,161.87758559500924,187.8345765516933,132.7141387284441
103,Latin America and Caribbean,1986,Both,All ages,Cardiovascular diseases,Deaths,Number,514952.37869474624,531501.6683915143,492361.5510826898
103,Latin America and Caribbean,1986,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.2278311345348532,0.2350543028967029,0.2182020399210083
103,Latin America and Caribbean,1986,Both,All ages,Cardiovascular diseases,Deaths,Rate,141.85436160239215,146.4132082492579,135.6312474629824
158,South Asia,1991,Both,All ages,Cardiovascular diseases,Deaths,Number,1636164.0578427203,1892978.97480806,1319181.180730838
158,South Asia,1991,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.1459479805091479,0.1697143195791001,0.1187173992802691
158,South Asia,1991,Both,All ages,Cardiovascular diseases,Deaths,Rate,147.8528088784187,171.06002129284354,119.20848771593806
44637,Low SDI,1983,Both,All ages,Cardiovascular diseases,Deaths,Number,876088.6503462305,1037805.9570298778,719039.1644477864
44637,Low SDI,1983,Both,All ages,Cardiovascular diseases,Deaths,Percent,0.0833329592161715,0.0995703970816111,0.0685116256093939
